item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Canada eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds | Free Travel Guide Included	esim, esim card, canada esim, esim canada, data sim canada, canada data sim, sim card canada, canada sim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0623H3PJJTW	CA_20_30	22.49		23/06/2026 21:13:41 BST		y	4			11				B0FR9BY42D						8721438401215				AMAZON_EU	Migrated Template	Active		
Canada eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds | Free Travel Guide Included	esim, esim card, canada esim, esim canada, data sim canada, canada data sim, sim card canada, canada sim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0623H3JKN0E	CA_3_15	6.99		23/06/2026 21:12:24 BST		y	4			11				B0FR9RZLF3						8721438401147				AMAZON_EU	Migrated Template	Active		
Canada eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds | Free Travel Guide Included	esim, esim card, canada esim, esim canada, data sim canada, canada data sim, sim card canada, canada sim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0623H3MORHF	CA_5_30	9.99		23/06/2026 21:12:24 BST		y	4			11				B0FR9SYCBK						8721438401178				AMAZON_EU	Migrated Template	Active		
China eSIM 3GB 15Days	China eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HBRBH0B	CHINA-3GB-15D	6.99		25/06/2026 16:58:16 BST		y	4			11				B0FR9QZ578						8721438401574				AMAZON_EU	Migrated Template	Active		
China eSIM 5GB 30Days	China eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HBRU1LX	CHINA-5GB-30D	7.99		25/06/2026 16:58:42 BST		y	4			11				B0FR9HX7XH						8721438401581				AMAZON_EU	Migrated Template	Active		
China eSIM 3GB 15Days	esim, esim card, esim china, china esim, data sim china, china data sim, sim card china, china sim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FFRFX0T	CN_3_15	5.99		16/09/2025 12:33:18 BST		y	4			11				B0FR9QZ578						8721438401574				AMAZON_EU	Migrated Template	Active		
China eSIM 5GB 30Days	esim, esim card, esim china, china esim, data sim china, china data sim, sim card china, china sim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FF5LOVM	CN_5_30	7.99		16/09/2025 12:33:18 BST		y	4			11				B0FR9HX7XH						8721438401581				AMAZON_EU	Migrated Template	Active		
Egypt eSIM 20GB 30Days	Egypt eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HBOA9UR	EGYPT-20GB-30D	24.99		25/06/2026 17:09:56 BST		y	4			11				B0FR9GQBGL						8721438402182				AMAZON_EU	Migrated Template	Active		
Egypt eSIM 3GB 15Days	Egypt eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HBS58C0	EGYPT-3GB-15D	8.99		25/06/2026 17:09:06 BST		y	4			11				B0FR9C784N						8721438402144				AMAZON_EU	Migrated Template	Active		
Egypt eSIM 20GB 30Days	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FFN1TQ4	EG_20_30	29.99		16/09/2025 13:23:33 BST		y	4			11				B0FR9GQBGL						8721438402182				AMAZON_EU	Migrated Template	Active		
Egypt eSIM 3GB 15Days	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FFTUYBF	EG_3_15	8.99		16/09/2025 13:23:33 BST		y	4			11				B0FR9C784N						8721438402144				AMAZON_EU	Migrated Template	Active		
